Customer_ID,Probability,Prediction
4993-JCRGJ,0.42675513529104575,0
1261-FWTTE,0.4265727949923418,0
0856-NAOES,0.42584904905377446,0
8455-HIRAQ,0.42582603156240373,0
1100-DDVRV,0.42552722464965537,0
1600-DILPE,0.42542591917002737,0
0463-ZSDNT,0.4252665186862131,0
4741-WWJQZ,0.4252423000351523,0
5760-FXFVO,0.4249080813559384,0
3503-TYDAY,0.4236359725989892,0
5886-VLQVU,0.4229638381014791,0
5609-IMCGG,0.4226445620939132,0
2960-NKRSO,0.4223988855877826,0
2573-GYRUU,0.4223767425269204,0
2105-PHWON,0.4222600923446927,0
6745-JEFZB,0.42213496258344474,0
0376-OIWME,0.4219570271872642,0
7554-AKDQF,0.42164307895538106,0
9777-WJJPR,0.42146619208410235,0
6233-HXJMX,0.42101498925502473,0
6704-UTUKK,0.42025011098239357,0
4860-IJUDE,0.42017064057040177,0
1013-QCWAM,0.4197754388393271,0
2495-KZNFB,0.41968533718308204,0
8450-UYIBU,0.41967202907408196,0
5312-UXESG,0.4192683163291021,0
8069-YQQAJ,0.41904006005000605,0
7529-ZDFXI,0.41786155097855504,0
5351-QESIO,0.417685037354577,0
3082-VQXNH,0.41754355020161044,0
0365-GXEZS,0.41671281410289823,0
9688-YGXVR,0.4162338821973409,0
5461-QKNTN,0.414823912807788,0
2921-XWDJH,0.4144813797014872,0
4391-LNRXK,0.4143406663017132,0
6377-WHAOX,0.4139032543148403,0
2538-OIMXF,0.4138385344701242,0
1310-QRITU,0.4137520137683518,0
0356-ERHVT,0.41360821548331195,0
7852-LECYP,0.41347838643670604,0
2786-GCDPI,0.41321855995386747,0
8095-WANWK,0.4131845954339048,0
7401-RUBNK,0.41315801604392427,0
5018-GWURO,0.41304820426642286,0
9572-WUKSB,0.4129319024425448,0
8751-EDEKA,0.4124742095454829,0
8903-XEBGX,0.41230470130897806,0
0419-YAAPX,0.4120788948172779,0
0975-VOOVL,0.41192666657839483,0
3137-LUPIX,0.4117507642104018,0
2208-UGTGR,0.4115889217029247,0
5916-QEWPT,0.41150452416101296,0
2826-UWHIS,0.4113832127618647,0
9469-WEJBT,0.41129959179891207,0
8313-KTIHG,0.41090296594095727,0
7876-BEUTG,0.41081715969271704,0
9667-TKTVZ,0.41058132242610135,0
0468-YRPXN,0.4102139535234762,0
5076-YVXCM,0.40988391789462464,0
5243-SAOTC,0.40988303182593766,0
2378-VTKDH,0.4096386253754366,0
7233-DRTRF,0.40943223862964534,0
9026-LHEVG,0.40930837178727114,0
6859-RKMZJ,0.40912957113888504,0
3748-FVMZZ,0.40898751302344716,0
5651-CPDND,0.40894385401631184,0
5960-MVTUK,0.4089003182045296,0
9576-SYUHJ,0.40866010098276623,0
5647-FXOTP,0.4086052327017991,0
2139-FQHLM,0.407952792504907,0
3688-FTHLT,0.40751620407909395,0
0641-EVBOJ,0.4072514249725539,0
1559-DTODC,0.4071184562460868,0
1319-YLZJG,0.40703419202968527,0
6741-EGCBI,0.40674851517989524,0
1469-LBJQJ,0.40650362666060935,0
0577-WHMEV,0.4061796192838253,0
2038-LLMLM,0.405943539116556,0
3234-VKACU,0.40590119978361755,0
0118-JPNOY,0.40569887709689983,0
7351-KYHQH,0.40534597863315724,0
3055-OYMSE,0.4050204350570187,0
4819-HJPIW,0.4046405598548418,0
1035-IPQPU,0.4043971870038252,0
9732-EQMWY,0.40409287721324255,0
2874-YXVVA,0.40362494759041284,0
6173-GOLSU,0.40273228115744875,0
5816-SCGFC,0.4027011301906553,0
3005-TYFRD,0.40224377019001667,0
3537-HPKQT,0.4021146755534623,0
6218-KNUBD,0.40178072112709423,0
9003-CPATH,0.40142839428463856,0
6968-GMKPR,0.40087766010987735,0
0139-IVFJG,0.4002842510172603,0
6572-ADKRS,0.4002369725342999,0
1436-ZMJAN,0.4001282709289339,0
0508-OOLTO,0.4000630171540186,0
0455-XFASS,0.39917667253028505,0
2452-KDRRH,0.39895048910857744,0
3665-JATSN,0.39864116415273954,0
1230-QAJDW,0.3986346129074939,0
9701-CDXHR,0.3982749306930932,0
2018-QKYGT,0.39804940479352957,0
8800-JOOCF,0.3978455915954299,0
5201-USSQZ,0.3976331136931478,0
9626-WEQRM,0.3975899746964921,0
1685-VAYJF,0.39758365456019024,0
9396-ZSFLL,0.3975735642202495,0
7346-MEDWM,0.3971444956383361,0
7128-GGCNO,0.3970193095988681,0
1935-IMVBB,0.39668626667915585,0
0212-ISBBF,0.39664767997802375,0
3191-CSNMG,0.3964404115197511,0
6844-DZKRF,0.39614464279848144,0
5948-UJZLF,0.39602668076520653,0
5188-HGMLP,0.39524295287556666,0
4238-HFHSN,0.39501952107949945,0
4282-ACRXS,0.3947371257129664,0
2190-BCXEC,0.3943112997486873,0
2920-RNCEZ,0.3941709520137829,0
8728-SKJLR,0.3937475044752412,0
6896-SRVYQ,0.3935207882468612,0
2931-FSOHN,0.39277494372021493,0
5816-QVHRX,0.39255203273384154,0
5778-BVOFB,0.3923379855901111,0
2604-XVDAM,0.3920860958012271,0
8805-JNRAZ,0.3918990642513053,0
3956-CJUST,0.39146689265136486,0
0817-HSUSE,0.39104801354334623,0
4826-TZEVA,0.3906073990816947,0
8654-DHAOW,0.3904234934731104,0
8096-LOIST,0.3901976281947802,0
2085-BOJKI,0.39017049556201605,0
6888-SBYAI,0.3900081203893473,0
7794-JASDG,0.3900081203893473,0
9169-BSVIN,0.3896083062815431,0
8272-ONJLV,0.38906658189147736,0
2378-HTWFW,0.38872082450474055,0
4130-MZLCC,0.3886987382610104,0
6537-QLGEX,0.38869333065510436,0
1453-RZFON,0.3882128503941452,0
3808-HFKDE,0.3881254428119021,0
2347-WKKAE,0.38782387881027036,0
9537-VHDTA,0.3876572948385897,0
0730-KOAVE,0.3873917720349053,0
3932-IJWDZ,0.3873851478027477,0
4138-NAXED,0.38714569102052454,0
2607-FBDFF,0.38553507745855853,0
3466-RITXD,0.38528473990067913,0
7853-OETYL,0.3851671579067519,0
4987-GQWPO,0.38515984289054306,0
1456-TWCGB,0.3850768494374085,0
1853-ARAAQ,0.38455805268604815,0
2674-MLXMN,0.3844740151461183,0
0129-KPTWJ,0.3841861024017489,0
8167-GJLRN,0.3841261092798774,0
8705-DWKTI,0.3838488674199518,0
5999-LCXAO,0.38361340220440265,0
0924-BJCRC,0.38333215807734655,0
7850-VWJUU,0.38289770520638866,0
9500-LTVBP,0.3827941014385913,0
4070-OKWVH,0.382754469528137,0
6656-JWRQX,0.3827532040886916,0
1442-BQPVU,0.3825001520200416,0
7271-AJDTL,0.3822561736665106,0
3345-PBBFH,0.38219764442464155,0
5533-NHFRF,0.3821418031675007,0
3130-ICDUP,0.3817637291168488,0
7129-ACFOG,0.3815374218833184,0
3566-VVORZ,0.38089051693877,0
5600-PDUJF,0.3801407733902046,0
9142-KZXOP,0.38010566760955483,0
1215-FIGMP,0.379653482450665,0
6908-VVYHM,0.37962306692069575,0
8676-OOQEJ,0.3796149767402522,0
0929-HYQEW,0.3789504466610377,0
2903-YYTBW,0.3788224571161565,0
1763-WQFUK,0.3782150637595182,0
4026-SKKHW,0.3782150637595182,0
2040-VZIKE,0.37814881282776114,0
8981-FJGLA,0.3776475934138902,0
4840-ORQXB,0.3773704626541158,0
2277-DJJDL,0.37720709051023416,0
9943-VSZUV,0.3769529794665933,0
6789-HJBWG,0.37683311669324193,0
1849-RJYIG,0.3765041531618441,0
7621-VPNET,0.3762746788350205,0
5780-INQIK,0.3757070639637414,0
8799-OXZMD,0.3756527776933014,0
7048-GXDAY,0.37556610144415636,0
6522-YRBXD,0.37531825101044436,0
1941-HOSAM,0.37505211384749665,0
1855-AGAWH,0.3747966387154219,0
4976-LNFVV,0.3746492415939255,0
3761-FLYZI,0.3745279232302871,0
6847-KJLTS,0.37437220221056966,0
3522-CDKHF,0.3743216675865577,0
6954-OOYZZ,0.3738178289535874,0
6458-CYIDZ,0.3738060854894994,0
2828-SLQPF,0.3737279769104882,0
0177-PXBAT,0.3736701339823729,0
6135-OZQVA,0.37353328364293564,0
4931-TRZWN,0.3732418108595915,0
1320-REHCS,0.37312227579170626,0
6257-RJOHI,0.3726235638068619,0
0311-QYWSS,0.37230843428177074,0
2273-QCKXA,0.3721786067085791,0
4522-AKYLR,0.37211541813213755,0
2305-MRGLV,0.37207021345765523,0
5118-MUEYH,0.37204921512039246,0
4220-TINQT,0.3719418848811966,0
9168-INPSZ,0.3717911007523473,0
6429-SHBCB,0.3716349287730448,0
6786-OBWQR,0.3715455412250346,0
9281-PKKZE,0.3714974739562973,0
8791-GFXLZ,0.3710883928593268,0
9643-YBLUR,0.3707141676570423,0
7798-JVXYM,0.37001533016996724,0
9522-BNTHX,0.3698139466641455,0
4109-CYRBD,0.36962783609977434,0
1049-FYSYG,0.3695286776579142,0
0015-UOCOJ,0.36951519564187874,0
3717-LNXKW,0.3694704166475166,0
5122-CYFXA,0.36931586821701606,0
9699-UBQFS,0.3689972154274954,0
6897-UUBNU,0.36862160889075823,0
7326-RIGQZ,0.3684566265215833,0
1816-FLZDK,0.36795986107013473,0
5973-EJGDP,0.36751106474677386,0
5424-RLQLC,0.3674373481712535,0
4619-EVPHY,0.36693221276079696,0
0621-HJWXJ,0.3668225433162977,0
3855-ONCAR,0.3666297103559103,0
5172-MIGPM,0.3665962877754083,0
2386-OWURY,0.3662770594202769,0
8120-JDCAM,0.3661676142127607,0
2322-VCZHZ,0.36608052734116436,0
8404-FYDIB,0.3660388142724034,0
1728-CXQBE,0.3655389961395126,0
2770-NSVDG,0.36552303184206525,0
4680-KUTAJ,0.36532666111904993,0
6360-SVNWV,0.36492081390961617,0
8065-BVEPF,0.36437876050712925,0
3016-KSVCP,0.36429989559583476,0
0541-FITGH,0.36407769042481625,0
5843-TTHGI,0.3638346821821942,0
0623-GDISB,0.3638154665006252,0
2455-USLMV,0.3633694947530331,0
6549-NNDYT,0.3629933240670126,0
6128-AQBMT,0.36213875974888277,0
3043-TYBNO,0.36211027373489935,0
9714-EDSUC,0.3617834719283058,0
4280-DLSHD,0.36162361970443346,0
3873-NFTGI,0.36142934030451696,0
7766-CLTIC,0.36139234626896405,0
4462-CYWMH,0.3612583354348512,0
5939-XAIXZ,0.36111890346645986,0
4983-CLMLV,0.3607914711233409,0
2792-LSHWX,0.36075125472715697,0
3842-QTGDL,0.36069847526520327,0
8286-AFUYI,0.3603601576898738,0
7312-XSBAT,0.3603601576898738,0
1550-EENBN,0.3601207817283759,0
6625-UTXEW,0.3599116060927318,0
4950-BDEUX,0.3597880667121545,0
5527-ACHSO,0.35968861013275083,0
0374-AACSZ,0.3595263484641407,0
9979-RGMZT,0.35943103717239727,0
9919-YLNNG,0.35907136502059955,0
9776-OJUZI,0.3590347266040843,0
5129-JLPIS,0.3588983437432878,0
2883-ILGWO,0.3584030397972628,0
2587-EKXTS,0.3580746826029315,0
8023-QHAIO,0.3578204600598339,0
0106-GHRQR,0.35776747850775864,0
5934-RMPOV,0.35715545035723156,0
5600-KTXFM,0.3570282666470316,0
6646-JPPHA,0.3567638139339533,0
0804-XBFBV,0.35671151515339805,0
5628-RKIFK,0.3564724325066147,0
5302-BDJNT,0.35637911548758106,0
7950-XWOVN,0.35581937824185594,0
0929-PECLO,0.35555318461550584,0
8229-MYEJZ,0.35532672311850677,0
7729-JTEEC,0.3551954283266293,0
2478-EEWWM,0.35502678940070964,0
6633-SYEUS,0.35486326126274637,0
4989-LIXVT,0.3548543672970019,0
6486-LHTMA,0.3546858187513888,0
9389-ACWBI,0.35468326960374263,0
8982-NHAVY,0.3546756321295065,0
2826-DXLQO,0.35452491538307307,0
8757-TFHHJ,0.3540509695403134,0
5213-TWWJU,0.35381111230355317,0
3351-NGXYI,0.35347619771205113,0
5136-GFPMB,0.3534209188269525,0
1427-VERSM,0.3530386785849186,0
8868-GAGIO,0.3529947242511707,0
5201-FRKKS,0.35291639807515934,0
8543-MSDMF,0.3523672932224283,0
8695-WDYEA,0.35223342678838965,0
7077-XJMET,0.3515941953788856,0
6578-KRMAW,0.35152361898864337,0
6344-SFJVH,0.35150545309400216,0
4450-YOOHP,0.3511775946331242,0
4760-THGOT,0.35075168154191705,0
1596-OQSPS,0.3504011655878645,0
7018-WBJNK,0.3502895296520141,0
2669-OIDSD,0.3500347193396486,0
9375-MHRRS,0.3498795039662971,0
1564-HJUVY,0.34888747732519215,0
8645-KWHJO,0.34868583545929277,0
2207-QPJED,0.3485781950893839,0
7277-OZCGZ,0.34829696540114236,0
7055-HNEOJ,0.3478217343871539,0
2971-SGAFL,0.3475274225566406,0
2346-DJQTB,0.34661422920915197,0
0708-LGSMF,0.3459438102731433,0
5349-AZPEW,0.3453766066375082,0
5133-VRSAB,0.34516862824852784,0
5568-DMXZS,0.34514547727865563,0
9761-XUJWD,0.34514291313647355,0
7041-TXQJH,0.3448596620144776,0
8468-EHYJA,0.3446994215306396,0
5651-WYIPH,0.34454629368470086,0
2853-CWQFQ,0.3432735016240765,0
3197-ARFOY,0.3431133644052914,0
6345-HOVES,0.3428764320958121,0
5575-TPIZQ,0.3428537394401008,0
6168-YBYNP,0.34266235788452615,0
6629-LADHQ,0.3423147255877731,0
2279-AXJJK,0.3422465524330953,0
0215-BQKGS,0.3420151971806128,0
5701-ZIKJE,0.3413564258100991,0
7009-LGECI,0.34131842634743154,0
5207-PLSTK,0.3412079588593357,0
6591-QGOYB,0.3409913964531267,0
8735-IJJEG,0.340940434869912,0
2988-PLAHS,0.34075917920258425,0
1928-BXYIV,0.3406708521588658,0
4338-EYCER,0.3401553729528004,0
6362-QHAFM,0.33985521218791703,0
2460-NGXBJ,0.3389563143763149,0
8158-WPEZG,0.3387940976865494,0
2911-WDXMV,0.3386071449472856,0
2480-SQIOB,0.33825088372766765,0
2709-UQGNP,0.3379734826742179,0
5173-WXOQV,0.3378994858219483,0
3521-MNKLV,0.33783109309691073,0
6217-TOWGS,0.33780793916432766,0
7030-NJVDP,0.33753168477226164,0
7109-MFBYV,0.3375288994816575,0
1552-AAGRX,0.33741571778251134,0
5371-VYLSX,0.3371748091829535,0
3569-EDBPQ,0.33712988663057303,0
8677-HDZEE,0.3369280759630432,0
1465-LNTLJ,0.3366694878836109,0
0423-UDIJQ,0.33657308199630964,0
6234-PFPXL,0.33653226372726464,0
7054-ENNGU,0.3361433917414095,0
4226-KKDON,0.3358678693182239,0
7145-FEJWU,0.3354716434503679,0
2257-BOVXD,0.33494826003578837,0
2432-TFSMK,0.3349141986599572,0
0295-QVKPB,0.33470267921693353,0
1170-SASML,0.33428097453852473,0
7634-WSWDB,0.33355452974197675,0
8807-ARQET,0.33326909170344265,0
6710-HSJRD,0.33324524443812575,0
7272-QDCKA,0.3331497831990404,0
6133-OZILE,0.33299060762103455,0
9780-FKVVF,0.3328885633156022,0
7883-ROJOC,0.3328130310918581,0
1406-PUQVY,0.33272166855880064,0
1024-KPRBB,0.33240796384540505,0
2229-VWQJH,0.3320727516738945,0
4329-YPDDQ,0.331946895867357,0
5215-LNLDJ,0.33148707855187115,0
4824-GUCBY,0.3314247092373115,0
1907-YLNYW,0.3307211444810204,0
7130-YXBRO,0.33069568384241455,0
6818-DJXAA,0.3305754686959811,0
7251-XFOIL,0.3305135175656017,0
9163-GHAYE,0.3304489701018836,0
9693-XMUOB,0.33036077936101244,0
3113-IWHLC,0.33035839049335036,0
6713-OKOMC,0.3302952649124353,0
7398-LXGYX,0.3302858501469303,0
2625-TRCZQ,0.33028050772390494,0
9108-EJFJP,0.33023561606832547,0
4482-FTFFX,0.3297891807213428,0
2014-MKGMH,0.3297435953368395,0
7521-AFHAB,0.3295785167509505,0
8329-UTMVM,0.3293311842227634,0
8755-IWJHN,0.32908748790500963,0
8992-OBVDG,0.32905987170094775,0
3577-AMVUX,0.3289220062142094,0
9681-KYGYB,0.32822810865610574,0
7975-TZMLR,0.32807638992855337,0
4468-KAZHE,0.3276056192376627,0
8967-SZQAS,0.32756682191043685,0
7396-VJUZB,0.32755331597498216,0
8885-QSQBX,0.3271498795861572,0
0380-NEAVX,0.32678738946392893,0
5206-XZZQI,0.3265343183496002,0
8535-SFUTN,0.32651177419935895,0
3890-RTCMS,0.3263284348118813,0
5402-HTOTQ,0.32593233989522563,0
1421-HCERK,0.3259077105451972,0
2067-QYTCF,0.32573559456957646,0
3144-KMTWZ,0.3253877107255113,0
5002-GCQFH,0.3251776763314428,0
2669-QVCRG,0.32513229763951446,0
2027-WKXMW,0.3251188656813818,0
4945-RVMTE,0.32480254355379995,0
2267-FPIMA,0.3247102074870006,0
6624-JDRDS,0.3244379265026813,0
9708-HPXWZ,0.3240714980813212,0
2049-BAFNW,0.32301358007931824,0
7905-TVXTA,0.32238415562837364,0
0422-UXFAP,0.3219745312956487,0
8980-WQFWL,0.32187104189105586,0
0909-SDHNU,0.32177709880968913,0
5309-TAIKL,0.32134635197933487,0
0867-LDTTC,0.32114089616213204,0
7966-YOTQW,0.3211151700775621,0
9927-DSWDF,0.3209396276801055,0
9278-VZKCD,0.32092994677882747,0
6952-OMNWB,0.320858867907566,0
0130-SXOUN,0.32051701603044785,0
2360-RDGRO,0.32011752848255054,0
9097-ZUBYC,0.31926322470007384,0
5046-NUHWD,0.31916276270970684,0
8623-ULFNQ,0.318510606521287,0
0058-EVZWM,0.31839253347000546,0
1357-BIJKI,0.31824690112140674,0
7064-FRRSW,0.3182009724097442,0
1848-LBZHY,0.3180424802327874,0
4003-FUSHP,0.317486528177171,0
4256-ZWTZI,0.3174569549648415,0
7733-UDMTP,0.31730210156020416,0
2181-UAESM,0.3172390225799853,0
3692-JHONH,0.3168729918229892,0
4360-QRAVE,0.316822558393992,0
1666-JZPZT,0.31588463274758194,0
1803-BGNBD,0.31580779116576846,0
2519-LBNQL,0.3157249661655598,0
4647-XXZAM,0.3153588704200491,0
3620-MWJNE,0.31481772233559036,0
6874-SGLHU,0.31463495839105704,0
5055-MGMGF,0.31429541660462273,0
5533-RJFTJ,0.3136561731439149,0
6022-KOUQO,0.31358856708504645,0
1791-PQHBB,0.31337670753878066,0
3604-WLABM,0.3133446492443929,0
7869-ZYDST,0.3132935767507236,0
2267-WTPYD,0.3129078486792053,0
8564-LDKFL,0.3127239977296592,0
7075-BNDVQ,0.3125703493394535,0
5366-OBVMR,0.3121448368105263,0
2988-GBIVW,0.3120822134470357,0
6549-YMFAW,0.31199964814080305,0
1656-DRSMG,0.31181373614438207,0
1355-KUSBG,0.31167384276165555,0
7072-MBHEV,0.3116585142680307,0
9332-GYWLO,0.31093676096488393,0
8679-LZBMD,0.31037853627590634,0
0080-OROZO,0.31034304624106,0
7246-ZGQDF,0.30993406030053083,0
4191-XOVOM,0.30987079474985896,0
6202-DYYFX,0.30949451554660085,0
2657-VPXTA,0.3090640614206324,0
4468-YDOVK,0.3089201304254873,0
9795-VOWON,0.3083690909290406,0
8294-UIMBA,0.3079561461451375,0
8082-GHXOP,0.3078535774733635,0
8388-FYNPZ,0.30771043692087663,0
7319-VENRZ,0.30749939889672184,0
8734-DKSTZ,0.30743865813462323,0
1919-RTPQD,0.3074342905878763,0
2043-WVTQJ,0.30739833867672706,0
2676-OXPPQ,0.30717737064681405,0
7501-VTYLJ,0.30710381239404605,0
6537-OTKMY,0.3069136116061214,0
3162-KKZXO,0.30685566916255563,0
6128-DAFVY,0.30631774290353914,0
5022-JNQEQ,0.30615578533052085,0
3587-PMCOY,0.3057908764058603,0
1575-KRZZE,0.305454254174414,0
3794-NFNCH,0.3051356214582285,0
2325-WINES,0.30466680398124296,0
4007-NHVHI,0.3046444195642817,0
2604-IJPDU,0.3044760715448957,0
2720-FVBQP,0.30430077605612577,0
4524-QCSSM,0.30420776336752875,0
7811-JIVPF,0.3041173068074794,0
0916-QOFDP,0.3037920341238515,0
1169-WCVAK,0.3037053145783715,0
1958-RNRKS,0.30316554596777034,0
5035-PGZXH,0.30299001972566253,0
7596-LDUXP,0.3029886843525866,0
1767-TGTKO,0.30254946106734304,0
7203-OYKCT,0.3025446332419636,0
2811-POVEX,0.30246400202012985,0
8597-CWYHH,0.3023869335023749,0
4402-FTBXC,0.30228414980210216,0
0365-TRTPY,0.3022140836754965,0
3606-SBKRY,0.3021197828035124,0
4480-MBMLB,0.302027383088736,0
